DATE,STORE_NBR,LYLTY_CARD_NBR,TXN_ID,PROD_NBR,PROD_NAME,PROD_QTY,TOT_SALES,PACK_SIZE,BRAND,LIFESTAGE,PREMIUM_CUSTOMER
2018-07-26,28,28068,24927,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-26,28,28068,24930,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-19,28,28206,25745,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-20,28,28206,25746,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-11,28,28206,25747,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-24,28,28206,25748,12,Natural Chip Co     Tmato Hrb&Spce 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-04-26,28,28206,25749,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-19,28,28227,25874,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-02,28,28227,25875,74,Tostitos Splash Of  Lime 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2018-12-07,28,28227,25876,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-01-16,28,28227,25877,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-02-19,28,28227,25878,75,Cobs Popd Sea Salt  Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-05-11,28,28227,25879,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2018-11-20,29,29001,25920,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-25,29,29001,25921,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-03-31,29,29001,25922,50,Tostitos Lightly    Salted 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2019-03-09,29,29214,26241,47,Doritos Corn Chips  Original 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-10-16,29,29328,26403,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,2,11.8,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,29,29328,26404,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-09-10,30,30032,26680,19,Smiths Crinkle Cut  Snag&Sauce 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-24,30,30032,26681,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-08-28,30,30131,27289,79,Smiths Chip Thinly  CutSalt/Vinegr175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-11-27,30,30131,27290,50,Tostitos Lightly    Salted 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2018-11-29,30,30131,27291,20,Doritos Cheese      Supreme 330g,2,11.4,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-06,30,30131,27292,22,Thins Chips         Originl saltd 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-18,30,30131,27293,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-03-22,30,30131,27294,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-04-09,30,30131,27295,20,Doritos Cheese      Supreme 330g,2,11.4,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-05-24,30,30131,27296,47,Doritos Corn Chips  Original 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-09-07,32,32095,28588,69,Smiths Chip Thinly  S/Cream&Onion 175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-26,32,32095,28589,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-06-17,32,32095,28590,66,CCs Nacho Cheese    175g,2,4.2,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2018-07-17,32,32114,28700,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-10-13,32,32114,28702,23,Cheezels Cheese 330g,2,11.4,330,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2018-11-30,32,32114,28703,6,RRD Lime & Pepper   165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-07-26,32,32130,28795,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-09-14,32,32130,28796,61,Smiths Crinkle Cut  Chips Chicken 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-11-25,32,32130,28797,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-12-12,32,32130,28798,22,Thins Chips         Originl saltd 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-03-09,32,32130,28799,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-04-01,32,32130,28800,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-21,32,32169,29019,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,90,Sunbites,MIDAGE SINGLES/COUPLES,Budget
2018-11-27,32,32169,29020,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-12-14,32,32169,29021,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-03-23,32,32169,29022,48,Red Rock Deli Sp    Salt & Truffle 150G,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-04-06,32,32169,29023,16,Smiths Crinkle Chips Salt & Vinegar 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-08,32,32169,29024,40,Thins Chips Seasonedchicken 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-07-31,32,32208,29266,20,Doritos Cheese      Supreme 330g,2,11.4,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-08-07,32,32208,29267,40,Thins Chips Seasonedchicken 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-04-12,32,32208,29268,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-04-18,32,32208,29269,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,32,32208,29270,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-10-23,33,33005,29466,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-11-23,33,33005,29467,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,90,Sunbites,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,33,33005,29468,49,Infuzions SourCream&Herbs Veg Strws 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-03-26,33,33005,29469,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-06-01,33,33005,29470,95,Sunbites Whlegrn    Crisps Frch/Onin 90g,2,3.4,90,Sunbites,MIDAGE SINGLES/COUPLES,Budget
2018-08-10,33,33019,29542,13,Red Rock Deli Thai  Chilli&Lime 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-09-20,33,33019,29543,29,French Fries Potato Chips 175g,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2019-05-09,33,33019,29546,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-07-02,33,33027,29606,15,Twisties Cheese     270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-01-22,33,33027,29607,107,Smiths Crinkle Cut  French OnionDip 150g,2,5.2,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-13,33,33027,29608,81,Pringles Original   Crisps 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-04-04,33,33027,29609,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-10-10,33,33081,29950,90,Tostitos Smoked     Chipotle 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2018-12-20,33,33081,29951,34,Pringles Slt Vingar 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-01-13,33,33081,29952,21,WW Sour Cream &OnionStacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-07-26,33,33152,30423,106,Natural ChipCo      Hony Soy Chckn175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-09-20,33,33152,30424,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-01-01,33,33152,30425,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-02,33,33152,30426,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-05-31,33,33152,30427,58,Red Rock Deli Chikn&Garlic Aioli 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-06-03,33,33152,30428,40,Thins Chips Seasonedchicken 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-15,34,34043,31124,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-03,34,34160,31300,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-05-30,34,34316,31519,30,Doritos Corn Chips  Cheese Supreme 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-12-04,34,34338,31543,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-12-19,34,34338,31544,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-01-01,34,34338,31545,88,Kettle Honey Soy    Chicken 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-29,34,34352,31569,14,Smiths Crnkle Chip  Orgnl Big Bag 380g,1,5.9,380,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-20,34,34352,31570,78,Thins Chips Salt &  Vinegar 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-23,35,35140,31698,20,Doritos Cheese      Supreme 330g,1,5.7,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-09-15,35,35142,31700,107,Smiths Crinkle Cut  French OnionDip 150g,1,2.6,150,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-09-16,35,35142,31701,23,Cheezels Cheese 330g,1,5.7,330,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2019-05-08,35,35316,31858,54,CCs Original 175g,1,2.1,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2018-07-18,35,35359,31902,5,Natural Chip        Compny SeaSalt175g,1,3.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-06-16,35,35414,31957,61,Smiths Crinkle Cut  Chips Chicken 170g,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-09,36,36011,32073,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-06-15,36,36011,32074,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-25,36,36012,32075,31,Infzns Crn Crnchers Tangy Gcamole 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-08-03,36,36012,32076,32,Kettle Sea Salt     And Vinegar 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-21,36,36012,32078,70,Tyrrells Crisps     Lightly Salted 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-11-20,36,36012,32079,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-01-15,36,36012,32080,81,Pringles Original   Crisps 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-02-25,36,36012,32081,51,Doritos Mexicana    170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-12,36,36012,32082,99,Pringles Sthrn FriedChicken 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-06-19,36,36012,32083,25,Pringles SourCream  Onion 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-06-03,36,36038,32182,50,Tostitos Lightly    Salted 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2018-10-20,36,36049,32217,20,Doritos Cheese      Supreme 330g,2,11.4,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-27,36,36049,32218,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-08-12,36,36151,32599,46,Kettle Original 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-05,36,36151,32600,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-23,36,36151,32601,44,Thins Chips Light&  Tangy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-09-18,36,36203,32790,40,Thins Chips Seasonedchicken 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,36,36203,32791,4,Dorito Corn Chp     Supreme 380g,2,13.0,380,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-03-19,36,36203,32792,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-04-13,36,36203,32793,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2018-07-12,36,36210,32818,114,Kettle Sensations   Siracha Lime 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-04,36,36210,32819,25,Pringles SourCream  Onion 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-02-23,36,36210,32820,74,Tostitos Splash Of  Lime 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2019-03-20,36,36210,32821,20,Doritos Cheese      Supreme 330g,2,11.4,330,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-03,36,36216,32842,60,Kettle Tortilla ChpsFeta&Garlic 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-11-06,36,36216,32843,7,Smiths Crinkle      Original 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-11-17,36,36216,32844,108,Kettle Tortilla ChpsHny&Jlpno Chili 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-03-27,36,36216,32845,46,Kettle Original 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-18,36,36282,33107,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-10-30,36,36302,33189,46,Kettle Original 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-23,36,36347,33375,71,Twisties Cheese     Burger 250g,2,8.6,250,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-03-05,36,36347,33376,42,Doritos Corn Chip Mexican Jalapeno 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-03-29,36,36347,33377,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-11-22,36,36359,33429,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-09-04,37,37171,33698,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-02-22,37,37200,33751,87,Infuzions BBQ Rib   Prawn Crackers 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,37,37352,33965,34,Pringles Slt Vingar 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2019-03-17,37,37360,33970,34,Pringles Slt Vingar 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-11-10,38,38127,34165,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
2018-12-13,38,38127,34166,92,WW Crinkle Cut      Chicken 175g,2,3.4,175,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-08-21,38,38142,34182,1,Smiths Crinkle Cut  Chips Barbecue 170g,1,2.9,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-05-05,38,38156,34196,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2019-05-26,38,38156,34197,42,Doritos Corn Chip Mexican Jalapeno 150g,1,3.9,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-01-12,38,38236,34274,96,WW Original Stacked Chips 160g,1,1.9,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-12-16,38,38355,34410,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-10-24,38,38375,34425,45,Smiths Thinly Cut   Roast Chicken 175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-02-04,38,38375,34426,34,Pringles Slt Vingar 134g,1,3.7,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-09-12,38,38442,34504,51,Doritos Mexicana    170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-11-26,38,38442,34505,22,Thins Chips         Originl saltd 175g,1,3.3,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-11-20,38,38467,34543,110,WW Original Corn    Chips 200g,2,3.8,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-08-11,39,39042,34869,8,Smiths Crinkle Cut  Chips Original 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-01-05,39,39042,34870,91,CCs Tasty Cheese    175g,2,4.2,175,CCs,MIDAGE SINGLES/COUPLES,Budget
2019-02-14,39,39042,34871,3,Kettle Sensations   Camembert & Fig 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-16,39,39121,35346,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-10-18,39,39121,35347,105,Woolworths Cheese   Rings 190g,2,3.6,190,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-08-09,39,39125,35372,15,Twisties Cheese     270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2018-09-24,39,39125,35373,111,Smiths Chip Thinly  Cut Original 175g,2,6.0,175,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-16,39,39125,35375,18,Cheetos Chs & Bacon Balls 190g,2,6.6,190,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2018-11-18,39,39125,35376,27,WW Supreme Cheese   Corn Chips 200g,2,3.8,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2018-12-14,39,39125,35377,68,Pringles Chicken    Salt Crips 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-12-27,39,39125,35378,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-01-22,39,39125,35379,110,WW Original Corn    Chips 200g,2,3.8,200,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-02-01,39,39125,35380,11,RRD Pc Sea Salt     165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-03-21,39,39125,35381,23,Cheezels Cheese 330g,2,11.4,330,Cheezels,MIDAGE SINGLES/COUPLES,Budget
2019-06-08,39,39125,35382,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-08-25,39,39134,35434,29,French Fries Potato Chips 175g,2,6.0,175,French,MIDAGE SINGLES/COUPLES,Budget
2018-08-27,39,39134,35435,80,Natural ChipCo Sea  Salt & Vinegr 175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2018-09-21,39,39134,35437,22,Thins Chips         Originl saltd 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2018-10-25,39,39134,35438,73,Smiths Crinkle Cut  Salt & Vinegar 170g,2,5.8,170,Smiths,MIDAGE SINGLES/COUPLES,Budget
2018-10-29,39,39134,35439,67,RRD Chilli&         Coconut 150g,2,5.4,150,RRD,MIDAGE SINGLES/COUPLES,Budget
2019-01-04,39,39134,35440,86,Cheetos Puffs 165g,2,5.6,165,Cheetos,MIDAGE SINGLES/COUPLES,Budget
2019-01-17,39,39134,35441,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,70,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-02-08,39,39134,35442,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-07-13,39,39144,35499,84,GrnWves Plus Btroot & Chilli Jam 180g,2,6.2,180,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-08-21,39,39144,35500,38,Infuzions Mango     Chutny Papadums 70g,2,4.8,70,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-09-15,39,39144,35501,11,RRD Pc Sea Salt     165g,2,6.0,165,RRD,MIDAGE SINGLES/COUPLES,Budget
2018-12-17,39,39144,35503,96,WW Original Stacked Chips 160g,2,3.8,160,Woolworths,MIDAGE SINGLES/COUPLES,Budget
2019-04-11,39,39144,35505,93,Doritos Corn Chip Southern Chicken 150g,2,7.8,150,Doritos,MIDAGE SINGLES/COUPLES,Budget
2018-08-24,39,39167,35639,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2018-09-06,39,39167,35640,25,Pringles SourCream  Onion 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-12-01,39,39167,35641,33,Cobs Popd Swt/Chlli &Sr/Cream Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2019-01-10,39,39167,35643,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2019-04-30,39,39167,35644,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-06,39,39167,35645,5,Natural Chip        Compny SeaSalt175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-05-26,39,39167,35646,106,Natural ChipCo      Hony Soy Chckn175g,2,6.0,175,Natural,MIDAGE SINGLES/COUPLES,Budget
2019-06-27,39,39167,35647,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-24,40,40015,36170,24,Grain Waves         Sweet Chilli 210g,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-11-19,40,40015,36171,77,Doritos Corn Chips  Nacho Cheese 170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-02-13,40,40015,36172,36,Kettle Chilli 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-04-20,40,40015,36173,44,Thins Chips Light&  Tangy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-06-11,40,40015,36175,51,Doritos Mexicana    170g,2,8.8,170,Doritos,MIDAGE SINGLES/COUPLES,Budget
2019-06-19,40,40015,36176,52,Grain Waves Sour    Cream&Chives 210G,2,7.2,210,Grain,MIDAGE SINGLES/COUPLES,Budget
2018-08-22,40,40240,37204,63,Kettle 135g Swt Pot Sea Salt,2,8.4,135,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-01-14,40,40240,37205,44,Thins Chips Light&  Tangy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-02-06,40,40240,37206,44,Thins Chips Light&  Tangy 175g,2,6.6,175,Thins,MIDAGE SINGLES/COUPLES,Budget
2019-05-08,40,40240,37207,2,Cobs Popd Sour Crm  &Chives Chips 110g,2,7.6,110,Cobs,MIDAGE SINGLES/COUPLES,Budget
2018-08-02,40,40249,37245,26,Pringles Sweet&Spcy BBQ 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-12-21,40,40249,37246,9,Kettle Tortilla ChpsBtroot&Ricotta 150g,2,9.2,150,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-05-03,40,40249,37247,7,Smiths Crinkle      Original 330g,2,11.4,330,Smiths,MIDAGE SINGLES/COUPLES,Budget
2019-06-16,40,40249,37248,89,Kettle Sweet Chilli And Sour Cream 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2018-07-07,40,40308,37517,104,Infuzions Thai SweetChili PotatoMix 110g,2,7.6,110,Infuzions,MIDAGE SINGLES/COUPLES,Budget
2018-08-24,40,40308,37518,113,Twisties Chicken270g,2,9.2,270,Twisties,MIDAGE SINGLES/COUPLES,Budget
2019-06-02,40,40308,37519,74,Tostitos Splash Of  Lime 175g,2,8.8,175,Tostitos,MIDAGE SINGLES/COUPLES,Budget
2018-11-17,40,40330,37621,46,Kettle Original 175g,2,10.8,175,Kettle,MIDAGE SINGLES/COUPLES,Budget
2019-02-28,40,40330,37622,81,Pringles Original   Crisps 134g,2,7.4,134,Pringles,MIDAGE SINGLES/COUPLES,Budget
2018-09-12,40,40373,37842,112,Tyrrells Crisps     Ched & Chives 165g,2,8.4,165,Tyrrells,MIDAGE SINGLES/COUPLES,Budget
